-397.11597	77.40031	11.309152	50.95992	-1.9504013	9.884452	-7.203499	-10.799336	-11.928411	-15.266955	-12.8668785	-6.0137815	6.172868	-2.4717765	-4.968078	-13.303185	0.77797204	-0.13317266	-8.077893	2.9903035	2.3682904	3.0700474	-2.0271175	-4.1157985	-0.8181243	-2.8748384	-3.9650126	1.3503652	-3.9759817	-6.664815	-1.9594129	-2.3048403	-1.4084021	-3.767131	-2.616701	-2.325199	-0.16697635	-3.2160616	-4.187272	0.21424815	0.59795403	0.59874004	0.64685374	0.61874664	0.5929959	0.6090839	0.6603722	0.59797186	0.51747805	0.4824122	0.50068945	0.56470245	0.009698141	0.017664995	0.025945274	0.46601036	3.3423939	3.1834548	0.90232325	0.17863634	1.9407192	5.0567384	12.830098	27.900219	13.965144	7.2904363	3.4824553	1.7424061	1.2609006	0.8007396	0.45388258	0.34529477	0.25988796	0.79966843	0.59705746	0.12296866	0.18434586	0.10832049	0.096556835	0.04055884	0.008883577	0.009928083	0.010779446	0.01628408	0.015719151	0.0021883948	0.0033200055	0.0070692548	0.026108738	0.2169377	0.3148051	0.27028072	0.053694364	0.031040905	0.16105029	0.11389034	0.051154874	0.056930527	0.034947243	0.016888497	0.014129538	0.020366976	0.01772996	0.010300589	0.0034250957	0.0016483609	0.0016084544	0.0044825794	0.009360683	0.010455379	0.006153777	0.009978056	0.013365379	0.015365961	0.02202489	0.027748099	0.033600323	0.027680462	0.022852145	0.011078935	0.004561544	0.0060436446	0.0042562652	0.0031483397	0.00843594	0.011220768	0.014001297	0.02031331	0.05464016	0.045183104	0.022061825	0.022010306	0.008560008	0.0061967154	0.0052716206	0.00664892	0.0069476357	0.0076124445	0.0059519266	0.005675805	0.0023090963	0.0052636215	0.010290682	0.008694178	0.007403891	0.011365515	0.01954423	0.028441327	0.03530345	0.028292919	0.019954808	0.023800895	0.039596375	0.03892495	0.012729071	0.015362974	0.04098031	0.050547	0.04010033	0.019263491	0.013776169	0.0034811702	0.0034211655	0.004845317	0.0020743343	0.00040673255	3.1394862e-05	1.0306414e-06	3.8948254e-09	1.6532649e-10	2.7219782e-10	2.4459812e-10	1.884802e-10	1.4635601e-10	2.067743e-10	1.4988831e-09	3.2868067e-10	1.5302302e-09	7.054354e-10	2.4665026e-10	18.59281296500709	16.33009618073803	19.715979652025634	17.090783558933296	19.08533398170585	20.387186088215785	45.07823385017923	-0.028369594875931287	-0.02225877375754176	-0.023371357868168924	-0.04053864582714752	0.013237821400026504	-0.008227116875912445
-412.39758	110.88064	1.7322228	65.853386	8.212834	5.5101542	-7.852689	-14.793453	-14.403213	-14.463421	-21.35272	-5.9481444	14.323139	-8.902121	-14.371244	-8.376732	5.014774	-2.164008	-3.84571	0.8601595	-1.7106261	4.1075964	-3.8230472	-2.8474543	-0.37085435	-3.1564753	-2.6585848	0.6356263	-6.863916	-8.134254	1.23298	-4.1350965	-1.6624722	1.7062763	-4.2874246	-1.5818224	0.23644036	-6.57637	-2.551978	-1.0561582	0.5574514	0.6063084	0.6337712	0.60650885	0.6015001	0.59327835	0.5949043	0.57349795	0.5039372	0.49751112	0.5137906	0.54685247	0.009145073	0.006342216	0.018442294	0.28156945	2.859561	2.1602697	0.33197656	0.32033005	1.3829957	5.1934443	8.882898	7.1986995	5.4606776	3.1334832	2.7968352	1.9526378	0.902497	0.6482087	0.3550529	0.15081483	0.05732173	0.094861455	0.20493005	0.20711386	0.16457853	0.04928279	0.012324485	0.008725665	0.012137102	0.021102978	0.009874134	0.011072017	0.0051672845	0.002401498	0.0014685158	0.0021155635	0.00974823	0.042801924	0.033860154	0.0197708	0.036133595	0.035403464	0.059285924	0.058578286	0.025582176	0.057921562	0.0347576	0.01201552	0.021016343	0.02532579	0.011972157	0.008903493	0.009910045	0.00074570585	0.0016655141	0.0031070067	0.0068377736	0.009497123	0.003237193	0.0122743435	0.026679944	0.022948109	0.041061554	0.042151548	0.019876104	0.02574616	0.024138987	0.009020725	0.005996022	0.0036984733	0.0049241073	0.0033839536	0.0062967325	0.0038680474	0.0028946702	0.0072224406	0.009463182	0.01027403	0.008863843	0.0075539094	0.0050328714	0.004080901	0.0041846675	0.007852681	0.011630008	0.016222663	0.0116822105	0.005830952	0.0020370085	0.00125611	0.002011688	0.0028199386	0.0032352472	0.00315796	0.0062832	0.008679277	0.020353984	0.028468292	0.01289553	0.012903994	0.026485125	0.019375222	0.011243387	0.001487607	0.0054817367	0.010096548	0.012235038	0.0075285663	0.0038888617	0.0028243244	0.0016215161	0.0008345863	0.000569573	0.00013741245	1.4740892e-05	5.115505e-07	1.7324912e-09	9.0477785e-11	1.4376139e-10	8.705466e-11	5.5285335e-11	6.269017e-11	1.0042006e-10	7.3727013e-10	1.869534e-10	6.836581e-10	3.254347e-10	1.4778227e-10	18.321836242746738	16.20680614985018	21.64964839447607	18.034414068068678	20.593242683559197	23.291772537173607	42.485624679691426	-0.0002432255233573672	-0.041135320881534744	-0.056748382630758355	-0.03379783557792199	0.021706935789441013	-0.004738853112814488
-412.55838	102.25073	9.760468	48.199726	-24.273096	22.240307	-4.5851426	16.170341	-20.483128	-23.054337	-9.848966	-10.105106	7.3573117	-16.967356	18.178076	-7.0940647	-17.40426	7.7987657	0.8996698	-18.374954	-6.193138	18.703066	-12.439846	2.569837	9.940292	-4.9207997	2.0194702	-5.8590493	-7.3419595	-0.8731594	-3.3596394	-6.118677	-3.6799955	-3.2411652	-0.0070841527	-5.179348	1.0379628	1.8062454	-6.2654343	0.6385595	0.56846094	0.72093076	0.76878947	0.68708324	0.58671576	0.60410714	0.67605317	0.58897966	0.51334125	0.51690584	0.60731494	0.5979816	0.0067163366	0.0078667905	0.63635296	2.1863217	1.9640357	0.6445251	1.0016412	0.9612977	1.4499912	3.2676034	5.0219393	4.616274	1.6517805	2.774843	3.7646277	0.724902	0.044853203	0.119750746	0.6773927	0.53320736	0.3911356	0.4651214	0.13598718	0.03293112	0.021393325	0.02390278	0.008911475	0.01045263	0.010265026	0.007390279	0.010053502	0.012514078	0.037516378	0.03911736	0.047517393	0.03306006	0.037338816	0.081570484	0.116493165	0.11818304	0.08797629	0.071076006	0.054874863	0.044436693	0.031939015	0.01634066	0.009262127	0.007097821	0.009911219	0.009023035	0.007128878	0.00978109	0.0064355205	0.002495826	0.004614303	0.0068992847	0.006473857	0.01721425	0.02581952	0.0262858	0.012083329	0.01307746	0.01601155	0.007093678	0.0037222176	0.0023995768	0.0011153772	0.0018373496	0.0035195171	0.006131154	0.018842835	0.036986746	0.040298678	0.035263225	0.023439242	0.013691847	0.010169054	0.0065381476	0.0018604524	0.0002846351	0.00018740265	0.0001435087	0.0006565273	0.0014274176	0.0055000796	0.013621105	0.02416171	0.030300828	0.023098832	0.012639679	0.008491745	0.0028570897	0.0004428783	0.00043515227	0.0006806758	0.0019508695	0.004584104	0.0069859596	0.008737444	0.007538515	0.0032363806	0.003216644	0.0011676609	0.0012129006	0.0041922578	0.011614554	0.013395555	0.010795451	0.0070337346	0.0035739194	0.0014961032	0.0005265093	0.00032980405	7.5329306e-05	5.2876667e-06	9.142724e-08	3.0667527e-10	6.0322476e-11	1.03960014e-10	7.3590155e-11	4.601172e-11	4.1005487e-11	7.738459e-11	5.443281e-10	2.2563161e-10	4.514445e-10	1.9479886e-10	4.914355e-11	18.39814499245056	14.249784477274442	20.181444816500584	18.840505298002494	22.849268199447444	21.30589238407943	48.7345590760829	0.01034250396648912	0.0009142850752263693	0.05372833221397767	-0.07872962900734694	-0.001004819980191255	-0.004729767189797003
-434.88635	111.31738	19.431082	50.544193	-2.05501	22.769089	-11.431004	10.408347	-20.345196	-24.88446	-15.514132	-8.333497	11.037479	-16.214504	13.735963	-12.552458	-16.11297	7.6311364	-3.6830611	-11.580328	0.8269002	15.058336	-15.463228	5.263687	3.0291831	-7.0344014	5.705526	-9.447148	-2.7721393	-4.8126245	-5.3912973	-4.6337786	-2.7912095	-1.8437929	-5.412586	3.0328777	3.8014178	-3.6285899	-3.431909	2.3531682	0.6423848	0.61674184	0.61855435	0.64380276	0.69170827	0.65553766	0.65228754	0.6118888	0.520867	0.4480369	0.48392937	0.6059562	0.0059210965	0.007651939	0.32693112	1.4491495	1.6189793	0.55375046	0.8206071	0.6686059	2.3853898	2.6043656	3.048466	3.209027	3.3597744	4.7057705	3.3106318	0.64232403	0.09176012	0.051363785	0.1872654	0.33870494	0.44262114	0.5238704	0.19244993	0.046796534	0.034703307	0.039348792	0.013161888	0.007225313	0.011428743	0.013453017	0.011050899	0.005587936	0.008324171	0.015593501	0.022905841	0.034869574	0.052115813	0.13441387	0.13129832	0.08604494	0.09706807	0.17460768	0.13869192	0.06186216	0.04572639	0.049319364	0.010549288	0.0071398728	0.033044983	0.0493564	0.010919563	0.0077470653	0.0081137195	0.007536716	0.0041880263	0.0042611607	0.0041696806	0.005399719	0.011500593	0.017558461	0.009898107	0.00822051	0.0114088	0.013067232	0.011458234	0.010732772	0.0065576406	0.0039820387	0.0021815035	0.003048934	0.009112382	0.021419547	0.020480826	0.021037979	0.019211186	0.013904409	0.011720334	0.010960951	0.004451037	0.0009086085	8.0036785e-05	0.00034328448	0.00019240634	9.626878e-05	0.0003509949	0.002493517	0.0068659014	0.009228125	0.006564496	0.0074711046	0.006342481	0.005802233	0.0023580126	0.0025131183	0.00084606477	0.0001206973	0.0008480497	0.0026542535	0.0060854456	0.005355217	0.004412203	0.0015394206	0.00037828158	0.00070188683	0.0015818278	0.0021278404	0.0029218122	0.004415595	0.0058583617	0.002789996	0.0012002701	0.000489328	0.000100739315	8.918815e-06	6.3528273e-07	7.5824204e-08	6.4839814e-09	5.4396643e-09	5.187369e-09	4.9263837e-09	4.721569e-09	4.5711497e-09	4.48521e-09	4.7481947e-09	4.3748036e-09	4.584352e-09	4.321126e-09	4.1301513e-09	18.11220275145956	14.512411010473127	20.723514626651614	18.31690483610897	21.25598293639905	23.133883602769632	49.173786709786405	-0.016274156447611886	-0.017629706598091214	-0.026943418131067105	-0.06363420704594651	0.011658347135869931	0.00818362784965974
-464.28885	102.22449	17.439812	51.698215	-0.011822552	25.001244	-10.655449	9.653224	-17.021357	-21.479733	-15.042879	-8.727063	11.868369	-14.937753	14.735305	-9.272326	-14.400222	6.8104835	-3.0734913	-10.520652	-1.2465826	14.186789	-15.094876	4.7407336	5.0793796	-6.519374	6.5798616	-7.245028	-2.7692692	-4.787798	-3.4630287	-3.0431027	-3.7167566	-1.1696097	-4.4200063	1.7160684	1.8216058	-2.3060865	-1.6023779	1.4171718	0.6929382	0.66124415	0.6353219	0.6853745	0.7082659	0.68534625	0.6510451	0.6115643	0.5658276	0.50240135	0.5109746	0.6172508	0.012954225	0.019253125	0.35972896	1.1257418	1.150285	0.5952107	0.87446904	0.6730404	1.0754515	2.5063686	2.170723	2.9201763	2.209107	2.261637	1.6195757	0.5922384	0.094982386	0.043150697	0.16956979	0.25570887	0.52922285	0.6671028	0.15465088	0.0318682	0.018526783	0.030909045	0.021896705	0.0031228212	0.005314806	0.007068613	0.017327478	0.004477772	0.003636011	0.0053859	0.022921285	0.020326607	0.042577658	0.08492821	0.11577004	0.08406229	0.047960766	0.12695593	0.19337262	0.07390848	0.022427186	0.022187458	0.0260883	0.0067558703	0.008738777	0.044505376	0.022952745	0.00432769	0.00224426	0.0018506296	0.0014410664	0.001338013	0.0022528253	0.0074942345	0.009557188	0.008105164	0.008885317	0.0076576103	0.0049131336	0.009575369	0.008356778	0.008418664	0.0052330927	0.0022841205	0.0017830651	0.003545335	0.01002296	0.022358907	0.019587398	0.013986124	0.010427676	0.007639131	0.0033236926	0.0026388788	0.00092734315	0.00016645114	2.9704901e-05	0.00023880089	0.00012872201	4.413311e-05	0.0005514808	0.0029669923	0.0075641098	0.0118515445	0.009182426	0.008229563	0.0064298185	0.004075131	0.001460527	0.001971134	0.00072025904	0.00017857263	0.0010757141	0.0033431938	0.005568442	0.0047104065	0.0032347697	0.0013760548	0.0006224833	0.0004429661	0.0006241686	0.0010579784	0.002362761	0.0039657247	0.0051776567	0.0024531113	0.0009105191	0.00033387766	5.5747303e-05	5.2349315e-06	7.3946717e-07	5.333474e-08	3.3576777e-10	4.106588e-11	6.621685e-11	3.6468387e-11	2.3600602e-11	3.084792e-11	5.5473435e-11	3.4589767e-10	1.2686023e-10	2.9509278e-10	1.278873e-10	3.0196207e-11	16.981714752362453	13.937331337624848	20.838919322687925	17.726699650172563	20.584678558647337	21.739482307386567	49.234231457645365	-0.02468669493729497	0.012807868431798316	-0.045456748809928275	0.007633174620371461	-0.0034393655839967375	-0.00012621679220306783
-441.07706	108.565765	22.817255	57.25267	-8.47629	28.020037	-10.1419	9.520493	-17.368483	-22.167562	-16.054087	-6.148815	13.239043	-17.964222	15.883496	-11.586565	-13.221379	7.2582154	-6.9459424	-10.885552	0.26179856	13.125856	-17.610535	6.1143117	4.601748	-7.5497713	5.5906277	-9.29929	-1.6748358	-4.258625	-6.309461	-3.2424915	-2.2458773	-2.1652143	-4.7700768	1.6251458	3.231813	-3.0236783	-2.8774164	3.101857	0.6186996	0.57807046	0.661787	0.73855877	0.706943	0.6414125	0.5829001	0.54153514	0.4895997	0.46771443	0.59106016	0.6956196	0.12833083	0.048831284	0.4655767	1.4180894	1.1120048	0.653001	0.91005105	0.9887759	1.771239	2.0693986	1.8566949	2.9398339	2.9823766	3.008562	1.6582743	0.56117165	0.13202141	0.05988524	0.25225163	0.37978804	0.42095637	0.5556097	0.29270342	0.071698874	0.024403747	0.014570996	0.027568653	0.013252431	0.005502109	0.003363467	0.007896038	0.009441496	0.005031427	0.006445523	0.02128699	0.069907814	0.06797427	0.05430467	0.0903713	0.14086255	0.15364166	0.08208739	0.116562925	0.15095621	0.097555295	0.028740237	0.013316043	0.05572158	0.047607012	0.021064697	0.0149454065	0.01739032	0.0031669948	0.0013822428	0.0013412143	0.00024428466	0.000873637	0.0015775112	0.0024199462	0.00487947	0.0021671099	0.0015116879	0.002010805	0.0024482287	0.0035769125	0.0030752232	0.0022906915	0.0010852348	0.0008161734	0.001577382	0.0049760733	0.009629033	0.018823994	0.015600513	0.01100852	0.007511283	0.005093968	0.0031560122	0.0011508063	0.00021469037	8.381582e-05	0.00035759504	0.00012776686	5.769436e-05	0.0010078744	0.0040971665	0.010088832	0.01508022	0.012124589	0.008208714	0.010247382	0.0064583654	0.0019584226	0.0027216794	0.0011356311	0.0004600763	0.0045584706	0.00984021	0.0097862035	0.007288601	0.0043391376	0.002011602	0.0008349688	0.0006533977	0.0008298382	0.0015395655	0.003801061	0.0060485746	0.005485315	0.003157697	0.0016019996	0.00048591607	8.200248e-05	7.989568e-06	2.5796087e-06	8.632835e-07	6.763469e-07	6.25368e-07	5.878515e-07	5.586254e-07	5.3412754e-07	5.146515e-07	4.984801e-07	4.857745e-07	4.7474083e-07	4.6658678e-07	4.6128844e-07	4.5733532e-07	17.77687531817506	14.109897705447576	20.154675295184767	17.693721882707443	20.565326102502627	22.11932136613907	49.133939093050685	-0.015205777067348668	0.020982712017248707	-0.004586658397044929	0.002131252016886103	-0.008215249178347539	-0.0016035842817957616
-454.58072	106.6011	24.497385	42.471767	-10.38991	26.920156	-8.930999	10.686835	-17.27069	-22.16209	-16.554476	-10.268481	14.519491	-16.16984	12.59004	-6.705842	-16.414326	6.0812697	-0.36744672	-11.910554	-4.739341	14.4811325	-12.926042	-0.08382818	6.3056455	-3.7715945	5.309413	-5.1415687	-5.2964864	-4.6686087	-3.817815	-3.6803074	-2.8766358	-1.3215016	-3.612456	0.45112517	4.299692	-4.405361	-4.176636	3.511172	0.65530175	0.65648156	0.71029687	0.73996246	0.6936099	0.6476798	0.6276167	0.59220433	0.5488234	0.5325975	0.59046394	0.67334306	0.006392427	0.011715546	0.39802185	1.2327384	1.10764	0.7686953	0.88386136	0.884911	1.5355126	1.708792	2.022118	3.3083692	2.740482	2.7886515	1.5228313	0.5319785	0.14008543	0.07708703	0.37816212	0.5465201	0.49679756	0.8156258	0.36193886	0.08625696	0.039806932	0.019794123	0.022248851	0.005869233	0.006753195	0.0088141225	0.028980473	0.017660001	0.01639987	0.013450903	0.046372768	0.06264699	0.050534144	0.12153878	0.18646584	0.2528092	0.10602542	0.1386169	0.25160927	0.24297592	0.07738754	0.01963852	0.038116354	0.050791167	0.014648978	0.011366796	0.025905805	0.014510394	0.0014496717	0.00057023804	0.0003763633	0.00069664954	0.0016519583	0.00190919	0.0054681893	0.006046378	0.0049034776	0.0028050358	0.002395331	0.0019309487	0.0017826275	0.00261079	0.0019995226	0.000933328	0.0016750656	0.0036551533	0.007143448	0.010337245	0.014148055	0.013225969	0.007358739	0.006033224	0.003669879	0.0022093768	0.00086807413	0.00014348546	1.2092268e-05	1.3667605e-05	7.089237e-05	0.0005058867	0.0029086727	0.007121052	0.0098427525	0.008794747	0.0052830107	0.0023196237	0.0023512207	0.0022020733	0.0012198582	0.0011551677	0.0006570934	0.00035591194	0.0017921213	0.00375964	0.0052507636	0.0045789434	0.0041818433	0.0024513796	0.0011447697	0.00078426575	0.0018982859	0.0027782402	0.004437304	0.0061311973	0.0046868273	0.0025297035	0.00084345444	0.00028046514	9.291457e-05	1.7295146e-05	1.9502015e-06	3.8227935e-08	3.8254178e-10	3.8986744e-11	6.9724754e-11	4.303794e-11	2.925422e-11	3.041847e-11	6.1522475e-11	3.5240755e-10	1.2657929e-10	3.1081746e-10	1.420328e-10	3.9005802e-11	17.15864250333919	13.720674844593812	20.18353794168942	18.8200739241875	20.683656018645205	21.71784176230605	48.73839569126703	-0.009673003842473743	0.006451263457102453	-0.003097008920432076	-0.0024484893587493188	-0.006335610796750817	-0.008795554902384482
-432.092	106.50684	8.027984	44.619587	-12.922547	22.185558	-11.129151	18.898516	-16.08615	-24.58314	-17.320707	-14.274133	13.982267	-20.301674	13.205046	-4.717016	-18.67804	8.8932295	2.185649	-13.005628	-5.82522	15.535034	-11.012526	-2.057285	6.186989	-0.588621	3.1881282	-4.156253	-4.432152	-7.6587462	0.60551476	-2.2246253	-6.520724	0.10092396	-3.6775243	-2.6617708	4.780113	-3.4106162	-4.417096	3.257991	0.66060466	0.648901	0.62703186	0.66076314	0.70024806	0.64994276	0.5710777	0.54166937	0.5431199	0.5407964	0.512316	0.5685105	0.0050338274	0.008263098	0.32757324	1.172249	1.0152329	0.61266625	0.7150139	0.96815693	1.342361	1.9234157	2.1454072	3.3824134	2.3090706	1.844659	1.3051767	0.68679875	0.18254186	0.06615207	0.3063297	0.45327455	0.6580509	0.69438154	0.43590996	0.089539066	0.05374876	0.03861301	0.05177551	0.031835135	0.025421798	0.014855559	0.025429368	0.04913173	0.048737448	0.034136873	0.043204777	0.067045525	0.11081646	0.15634431	0.18530536	0.19251089	0.17581911	0.16739304	0.15216808	0.15689231	0.10597084	0.025637606	0.009640391	0.017204704	0.022539742	0.0116565935	0.02604974	0.017452398	0.003373733	0.0011747453	0.0026866663	0.0021194965	0.0024273084	0.00511923	0.006559987	0.0102866525	0.013021277	0.0057894485	0.004702144	0.0035790964	0.0034537385	0.004009773	0.0039111306	0.0025618186	0.0024371704	0.00624464	0.015952736	0.019395202	0.023101917	0.017606376	0.015872944	0.008156218	0.0036678386	0.0014599015	0.0009877938	0.00033892904	6.95689e-05	4.32406e-05	0.00033205742	0.0011866097	0.004356487	0.009189292	0.011988681	0.008358469	0.0039028649	0.0015034707	0.0012324888	0.0015166722	0.0010904842	0.0013068138	0.00051503425	0.00022074867	0.0006880649	0.0015579413	0.002586885	0.0028296483	0.002454552	0.0019219171	0.0014225865	0.0009414469	0.0016908936	0.0032831554	0.0047140312	0.005130468	0.0036192508	0.0026413836	0.000872012	0.00016690728	8.151709e-05	1.9048539e-05	8.411709e-07	1.8879597e-08	7.1531153e-10	4.281723e-10	4.2476683e-10	3.6765227e-10	3.2837627e-10	3.1953232e-10	3.3024902e-10	5.879933e-10	3.6455006e-10	5.453644e-10	3.677496e-10	2.689984e-10	18.237013879686916	13.883871302464305	20.443288278911744	21.69354266967146	22.503661327356397	22.053977186496333	49.27915283290839	-0.026799461795410578	0.01637339678044459	-0.0212509281648356	0.035104792445216436	-0.015826993990811715	-0.012202819852321753
-442.206	110.42209	17.910185	51.538116	-5.3291874	27.720814	-13.974542	12.08363	-20.8349	-24.526154	-14.748305	-9.618104	13.6318	-20.545975	15.668684	-10.354509	-18.942755	10.536529	-2.0439715	-12.925411	-0.7293784	17.226248	-16.111242	2.1834307	6.629155	-7.3188963	6.58472	-7.499343	-5.447969	-2.291353	-6.000651	-3.8217642	-3.1647077	-5.2914834	-1.2568967	0.76008236	1.7415464	-1.8012829	-6.366179	2.661397	0.62111914	0.6076447	0.66792214	0.72621495	0.68905365	0.6260858	0.60132027	0.57081693	0.5197237	0.49024358	0.5725291	0.6485632	0.005448505	0.008691237	0.4309417	1.6510587	1.3149048	0.60429883	0.62578624	0.7324731	1.484984	2.1368213	2.679281	3.401946	3.174763	2.8503547	1.8438606	0.75212586	0.19925211	0.06739995	0.2670554	0.3584435	0.47973156	1.4330155	0.55163914	0.06717724	0.03855898	0.02532423	0.029888092	0.010937581	0.009223844	0.0071354066	0.011819087	0.009689614	0.010852042	0.012168778	0.03506233	0.07988189	0.081905514	0.11531899	0.15271565	0.22560476	0.13572387	0.0721919	0.16014454	0.28688073	0.080508426	0.016479088	0.02803665	0.056806225	0.018872043	0.031119302	0.054149505	0.0376574	0.0044215624	0.0019515015	0.0016509151	0.002460366	0.0028440643	0.0038629908	0.010428884	0.009963281	0.01403451	0.009211548	0.0052540177	0.005330431	0.0049982914	0.004672748	0.0034974355	0.0024065042	0.0009940822	0.0027029742	0.0061045582	0.02511588	0.027344007	0.020180669	0.015301551	0.009829299	0.0058539794	0.0025293112	0.0010202866	0.00055445114	7.576516e-05	0.00026451208	0.00029786996	0.00019671753	0.00074499083	0.0030333642	0.009119282	0.013489316	0.013781926	0.0075371615	0.005973847	0.004381494	0.0011823026	0.0006377961	0.00044737587	0.0006375007	0.002451984	0.005462273	0.0054315473	0.004008362	0.0023690944	0.00042604556	0.0006637709	0.001656723	0.0021890707	0.0023423084	0.0046792277	0.0053295447	0.0053426	0.003497338	0.0013961423	0.00043086792	7.981644e-05	8.789099e-06	1.1341488e-06	7.130131e-08	4.2369389e-10	4.7348573e-11	8.208583e-11	5.273976e-11	3.4477362e-11	4.602788e-11	7.746905e-11	3.8717599e-10	1.4515181e-10	3.52791e-10	1.6023655e-10	4.1464502e-11	18.69341530963779	14.33950724591716	21.201745986803303	18.43427877695279	22.15916949248942	23.250140120920317	49.52467236504578	-0.007127945449274219	0.012298844649996112	-0.017043098852110528	-0.022918722572593687	0.017057468431890665	-0.01079987037362737
-430.58408	111.22252	15.84449	52.091034	-8.688204	28.385202	-7.281215	12.892013	-19.467031	-25.873755	-13.445316	-7.2374096	7.93564	-19.274544	15.658035	-11.316031	-17.374123	7.911869	-1.5344356	-14.64932	-0.49183667	15.081325	-19.566591	5.8535624	4.4873905	-7.4041085	5.7525826	-9.981259	-2.9221776	-4.6658835	-5.2340746	-3.3218534	-4.1570907	-3.6215816	-3.1111245	2.1842084	1.8435912	-2.8724508	-3.359508	3.0396178	0.604446	0.59673375	0.65307677	0.7286294	0.69366115	0.6370403	0.5528432	0.48372993	0.4321359	0.45887893	0.58981234	0.665858	0.006224097	0.009399096	0.36084044	1.6556613	1.7300346	0.7734904	0.87064826	0.7240792	2.3150766	2.801567	2.3991814	3.4160182	3.4644	4.496992	2.3661137	0.6174577	0.12540299	0.062157083	0.35660368	0.6043013	0.57623535	0.84804934	0.37685487	0.14518154	0.053278267	0.014867823	0.03139688	0.06733459	0.01617982	0.009782448	0.018951673	0.02106554	0.012227709	0.008359413	0.022119772	0.08627333	0.25067	0.117984414	0.09262075	0.15609847	0.25539798	0.1981869	0.15204746	0.109919816	0.18379761	0.098920934	0.03604397	0.027613565	0.064708166	0.034521837	0.035399355	0.017872803	0.005472405	0.0021849237	0.004259587	0.0052101025	0.0056257444	0.0065859808	0.013466843	0.013779622	0.010626249	0.006025894	0.007455291	0.0068062316	0.0060409713	0.0058945636	0.005176573	0.0024924157	0.002631033	0.003520696	0.007805621	0.013141525	0.022991752	0.0382818	0.024338858	0.02054979	0.015466346	0.0053587775	0.0028837274	0.0012950125	0.00013989191	2.815218e-05	9.091282e-05	0.00013099294	0.0017154608	0.006157112	0.01883618	0.018463796	0.014228184	0.008075734	0.008738201	0.0050799046	0.0014369988	0.00088981696	0.00086345465	0.000316675	0.0026109715	0.00691637	0.00896609	0.009238736	0.0057488824	0.002542257	0.0011878175	0.0015933634	0.0012339153	0.0014996113	0.003525001	0.0060212826	0.005347202	0.0038202112	0.0019409847	0.0005135735	6.773092e-05	1.1296854e-05	1.4124054e-06	1.15580924e-07	9.752741e-10	6.7793555e-11	9.686394e-11	8.0943814e-11	5.460377e-11	6.6080856e-11	9.3233386e-11	4.650744e-10	1.7569479e-10	4.053684e-10	1.9661649e-10	5.9817526e-11	18.835169875429305	14.96772414315357	20.254137367991895	18.25777370596386	22.158709609665404	22.777385882473162	49.08760222321427	-0.027029038361857174	0.006687773094823267	-0.021850771324556657	-0.0016774898898834685	-0.00012261709297998091	-0.015155327627556914
